city,area,latitude,longitude
Komárno,Kroměříž,49.434675,17.780479
Komárov,Tábor,49.250167,14.594124
Komárov,Olomouc,49.764167,17.241052
Komárov,Beroun,49.806602,13.856467
Komárov,Zlín,49.150786,17.568861
Komárovice,Třebíč,49.070089,15.701107
Komařice,České Budějovice,48.878549,14.545763
Komňa,Uherské Hradiště,48.993930,17.800925
Komorní Lhotka,Frýdek-Místek,49.658204,18.527882
Komorovice,Pelhřimov,49.508793,15.345625
Komořany,Vyškov,49.216446,16.906888
Konárovice,Kolín,50.041558,15.284322
Kondrac,Benešov,49.667248,14.884609
Konecchlumí,Jičín,50.402345,15.480335
Koněprusy,Beroun,49.920996,14.065859
Koněšín,Třebíč,49.190593,16.041305
Konětopy,Praha-východ,50.276506,14.653932
Konice,Prostějov,49.590395,16.889217
Konojedy,Praha-východ,49.948677,14.851354
Konstantinovy Lázně,Tachov,49.881263,12.977983
Kopidlno,Jičín,50.330951,15.270400
Kopidlo,Plzeň-sever,49.943303,13.464495
Kopřivná,Šumperk,50.046475,16.946863
Kopřivnice,Nový Jičín,49.599570,18.144910
Korkyně,Příbram,49.780542,14.351437
Kornatice,Rokycany,49.659042,13.592325
Korno,Beroun,49.920584,14.136968
Korolupy,Znojmo,48.930251,15.646296
Korouhev,Svitavy,49.671420,16.245888
Koroužné,Žďár nad Sázavou,49.527574,16.347737
Korozluky,Most,50.478686,13.723088
Koruna,Svitavy,49.846904,16.714969
Koryčany,Kroměříž,49.106490,17.164435
Koryta,Plzeň-sever,49.900611,13.474862
Koryta,Mladá Boleslav,50.572055,15.011824
Korytná,Uherské Hradiště,48.941070,17.665308
Kořenec,Blansko,49.530418,16.754045
Kořenice,Kolín,49.977216,15.140969
Kořenov,Jablonec nad Nisou,50.759359,15.365424
Kosice,Hradec Králové,50.179841,15.534913
Kosičky,Hradec Králové,50.178703,15.555822
Kosmonosy,Mladá Boleslav,50.438608,14.929915
Kosoř,Praha-západ,49.987580,14.326682
Kosořice,Mladá Boleslav,50.333480,14.969740
Kosořín,Ústí nad Orlicí,49.979239,16.233825
Kosov,Šumperk,49.883233,16.798820
Kosova Hora,Příbram,49.654247,14.471834
Kostelany,Kroměříž,49.203174,17.382954
Kostelany nad Moravou,Uherské Hradiště,49.045476,17.407042
Kostelec,Hodonín,49.026930,17.153306
Kostelec,Jihlava,49.361400,15.490771
Kostelec,Jičín,50.381344,15.327377
Kostelec,Tachov,49.674415,13.026491
Kostelec na Hané,Prostějov,49.514078,17.058346
Kostelec nad Černými Lesy,Praha-východ,49.994137,14.859324
Kostelec nad Labem,Mělník,50.226634,14.585628
Kostelec nad Orlicí,Rychnov nad Kněžnou,50.122511,16.215084
Kostelec nad Vltavou,Písek,49.499990,14.211859
Kostelec u Heřmanova Městce,Chrudim,49.923421,15.651641
Kostelec u Holešova,Kroměříž,49.374174,17.511445
Kostelec u Křížků,Praha-východ,49.907123,14.557334
Kostelecké Horky,Rychnov nad Kněžnou,50.051755,16.206964
Kostelní Hlavno,Praha-východ,50.257529,14.699086
Kostelní Lhota,Nymburk,50.129367,15.024308
Kostelní Myslová,Jihlava,49.147908,15.428990
Kostelní Radouň,Jindřichův Hradec,49.225517,15.008829
Kostelní Vydří,Jindřichův Hradec,49.106163,15.421758
Kostěnice,Pardubice,50.009667,15.903791
Kostice,Břeclav,48.746950,16.978794
Kostníky,Třebíč,48.974807,15.639908
Kostomlátky,Nymburk,50.171133,14.984131
Kostomlaty nad Labem,Nymburk,50.184587,14.954085
Kostomlaty pod Milešovkou,Teplice,50.560217,13.873166
Kostomlaty pod Řípem,Litoměřice,50.383135,14.333177
Košařiska,Frýdek-Místek,49.589496,18.695780
Košátky,Mladá Boleslav,50.315276,14.667096
Košetice,Pelhřimov,49.558467,15.116371
Košice,Tábor,49.325429,14.751505
Košice,Kutná Hora,49.895897,15.150945
Košík,Nymburk,50.318352,15.134157
Košíky,Uherské Hradiště,49.157681,17.416297
Košín,Tábor,49.456508,14.658548
Košťálov,Semily,50.571751,15.404135
Košťany,Teplice,50.655181,13.755656
Koštice,Louny,50.403319,13.944037
Kotenčice,Příbram,49.736397,14.093917
Kotlasy,Žďár nad Sázavou,49.492812,15.946201
Kotopeky,Beroun,49.856839,13.925264
Kotovice,Plzeň-jih,49.672114,13.154585
Kotvrdovice,Blansko,49.355206,16.784459
Kounice,Nymburk,50.107770,14.856029
Kounov,Rychnov nad Kněžnou,50.298871,16.258155
Kounov,Rakovník,50.212979,13.675205
Koupě,Příbram,49.514885,13.918493
Kouřim,Kolín,50.003158,14.977137
Kout na Šumavě,Domažlice,49.402659,13.002193
Kouty,Havlíčkův Brod,49.648891,15.293094
Kouty,Třebíč,49.314835,15.792795
Kouty,Nymburk,50.193218,15.148855
Kovač,Jičín,50.396150,15.470916
Kovalovice,Brno-venkov,49.204721,16.819140
Koválovice-Osíčany,Prostějov,49.284523,17.171314
Kováň,Mladá Boleslav,50.423409,14.777875
Kovanec,Mladá Boleslav,50.417808,14.776740
Kovanice,Nymburk,50.169567,15.070901
Kovářov,Písek,49.517705,14.278199
Kovářská,Chomutov,50.438324,13.053997
Kovčín,Klatovy,49.415936,13.606717
Kozárov,Blansko,49.443935,16.458762
Kozárovice,Příbram,49.555628,14.106587
Kozlany,Vyškov,49.204170,17.035316
Kozlany,Třebíč,49.179832,16.061293
Kozlov,Havlíčkův Brod,49.734658,15.293073
Kozlov,Jihlava,49.413143,15.700567
Kozlov,Olomouc,49.603626,17.535662
Kozlov,Žďár nad Sázavou,49.379245,16.078773
Kozlovice,Frýdek-Místek,49.590494,18.256672
Kozlovice,Plzeň-jih,49.465098,13.582934
Kozly,Česká Lípa,50.655449,14.456930
Kozly,Louny,50.456860,13.784625
Kozmice,Opava,49.912900,18.155950
Kozmice,Benešov,49.824883,14.796183
Kozojedy,Jičín,50.316531,15.374882
Kozojedy,Plzeň-sever,49.931343,13.542516
Kozojedy,Praha-východ,49.996652,14.814366
Kozojedy,Rakovník,50.255389,13.815687
Kozojídky,Hodonín,48.918744,17.399733
Kozolupy,Plzeň-sever,49.763902,13.252214
Kozomín,Mělník,50.236919,14.371215
Kožichovice,Třebíč,49.199963,15.922024
Kožlany,Plzeň-sever,49.993998,13.541176
Kožlí,Písek,49.515875,14.146759
Kožlí,Havlíčkův Brod,49.670414,15.253313
Kožušany-Tážaly,Olomouc,49.537792,17.253626
Kožušice,Vyškov,49.155190,17.184890
Krabčice,Litoměřice,50.405474,14.301425
Kraborovice,Havlíčkův Brod,49.800604,15.571977
Krahulčí,Jihlava,49.181877,15.414923
Krahulov,Třebíč,49.223007,15.808241
Krajková,Sokolov,50.216079,12.534192
Krajníčko,Strakonice,49.147647,14.028846
Krakov,Rakovník,50.037468,13.647573
Krakovany,Kolín,50.066166,15.368970
Krakovec,Rakovník,50.018944,13.638347
Kralice na Hané,Prostějov,49.463062,17.180583
Kralice nad Oslavou,Třebíč,49.199373,16.201664
Králíky,Hradec Králové,50.259542,15.536680
Králíky,Ústí nad Orlicí,50.083939,16.760646
Králova Lhota,Písek,49.495809,14.110652
Králova Lhota,Rychnov nad Kněžnou,50.294662,15.998922
Královec,Trutnov,50.676859,15.973810
Kralovice,Plzeň-sever,49.982024,13.487584
Královice,Kladno,50.263129,14.055907
Královské Poříčí,Sokolov,50.194120,12.679540
Kralupy nad Vltavou,Mělník,50.241745,14.310745
Králův Dvůr,Beroun,49.949911,14.034561
Kramolín,Třebíč,49.134304,16.132027
Kramolín,Plzeň-jih,49.446183,13.577065
Kramolna,Náchod,50.420798,16.134920
Kraselov,Strakonice,49.227936,13.804051
Krásensko,Vyškov,49.364634,16.829977
Krasíkov,Ústí nad Orlicí,49.855681,16.695801
Krasíkovice,Pelhřimov,49.461735,15.228765
Kraslice,Sokolov,50.323835,12.517588
Krásná,Cheb,50.234889,12.168117
Krásná,Frýdek-Místek,49.582088,18.481485
Krásná Hora,Havlíčkův Brod,49.602787,15.470441
Krásná Hora nad Vltavou,Příbram,49.604711,14.277524
Krásná Lípa,Děčín,50.913136,14.510101
Krásná Ves,Mladá Boleslav,50.424780,14.792241
Krásné,Žďár nad Sázavou,49.677952,16.145108
Krásné,Chrudim,49.821656,15.745623
Krásné Údolí,Karlovy Vary,50.072448,12.921351
Krásněves,Žďár nad Sázavou,49.444510,15.981262
Krásno,Sokolov,50.109287,12.786342
Krásný Dvůr,Louny,50.254271,13.367878
Krásný Les,Karlovy Vary,50.344955,13.002857
Krásný Les,Liberec,50.940324,15.127667
Krasonice,Jihlava,49.115130,15.616146
Krasov,Bruntál,50.091869,17.546206
Krasová,Blansko,49.361476,16.768035
Krašlovice,Strakonice,49.166695,14.132576
Krašovice,Plzeň-sever,49.872448,13.305350
Krátká Ves,Havlíčkův Brod,49.625837,15.684616
Kratochvilka,Brno-venkov,49.156753,16.376457
Kratonohy,Hradec Králové,50.169243,15.607018
Krátošice,Tábor,49.325991,14.786807
Kratušín,Prachatice,49.020356,13.928608
Kravaře,Česká Lípa,50.632503,14.392521
Kravaře,Opava,49.932130,18.004827
Kravsko,Znojmo,48.921596,15.986425
Krčmaň,Olomouc,49.520843,17.344253
Krejnice,Strakonice,49.233828,13.718584
Krhanice,Benešov,49.856112,14.557463
Krhov,Blansko,49.460360,16.583923
Krhov,Třebíč,49.100437,16.019513
Krhová,Vsetín,49.465249,17.974270
Krhovice,Znojmo,48.815911,16.173693
Krchleby,Rychnov nad Kněžnou,50.079206,16.234632
Krchleby,Šumperk,49.820815,16.833722
Krchleby,Kutná Hora,49.888996,15.350407
Krchleby,Nymburk,50.239265,15.022812
Krmelín,Frýdek-Místek,49.729234,18.235519
Krňany,Benešov,49.844913,14.477553
Krnov,Bruntál,50.090683,17.703168
Krnsko,Mladá Boleslav,50.372511,14.863152
Krokočín,Třebíč,49.244186,16.233080
Kroměříž,Kroměříž,49.291758,17.399480
Krompach,Česká Lípa,50.828174,14.701621
Kropáčova Vrutice,Mladá Boleslav,50.330635,14.717485
Kroučová,Rakovník,50.206875,13.784056
Krouna,Chrudim,49.772498,16.026846
Krsy,Plzeň-sever,49.926348,13.055063
Krtov,Tábor,49.348553,14.832583
Krty,Rakovník,50.091708,13.432026
Krty-Hradec,Strakonice,49.291408,13.848107
Krucemburk,Havlíčkův Brod,49.688511,15.852171
Kruh,Semily,50.565638,15.480245
Krumsín,Prostějov,49.446019,17.001558
Krumvíř,Břeclav,48.989106,16.910379
Krupá,Kolín,50.017461,14.871405
Krupá,Rakovník,50.174955,13.731687
Krupka,Teplice,50.684596,13.858264
Krušovice,Rakovník,50.172357,13.775232
Kružberk,Opava,49.831881,17.683296
Krychnov,Kolín,50.006062,15.057761
Kryry,Louny,50.174477,13.426708
Kryštofovo Údolí,Liberec,50.774549,14.933501
Kryštofovy Hamry,Chomutov,50.499571,13.136207
Křeč,Pelhřimov,49.389356,14.917101
Křečhoř,Kolín,50.025621,15.127128
Křečkov,Nymburk,50.180061,15.114377
Křečovice,Benešov,49.721417,14.475637
Křekov,Zlín,49.129596,17.967873
Křelov-Břuchotín,Olomouc,49.614533,17.195665
Křelovice,Pelhřimov,49.536955,15.168678
Křelovice,Plzeň-sever,49.874423,13.075914
Křemže,Český Krumlov,48.905070,14.305777
Křenek,Praha-východ,50.229642,14.629558
Křenice,Klatovy,49.502807,13.200398
Křenice,Praha-východ,50.031104,14.668617
Křenov,Svitavy,49.679791,16.628932
Křenovice,Písek,49.367396,14.342995
Křenovice,Vyškov,49.142261,16.829426
Křenovice,Přerov,49.330514,17.272737
Křenovy,Domažlice,49.539260,13.021618
Křepenice,Příbram,49.702999,14.347666
Křepice,Břeclav,48.999961,16.719993
Křepice,Znojmo,48.987490,16.097506
Křesetice,Kutná Hora,49.907238,15.262953
Křesín,Litoměřice,50.394622,13.980842
Křešice,Litoměřice,50.522692,14.214610
Křešín,Pelhřimov,49.581824,15.043819
Křešín,Příbram,49.799554,13.948174
Křetín,Blansko,49.563204,16.504506
Křičeň,Pardubice,50.109618,15.651690
Křídla,Žďár nad Sázavou,49.527330,16.122451
Křídlůvky,Znojmo,48.781811,16.239054
Křimov,Chomutov,50.486132,13.301587
Křinec,Nymburk,50.264587,15.137929
Křinice,Náchod,50.571797,16.306073
Křišťanov,Prachatice,48.909239,14.020131
Křišťanovice,Bruntál,49.850911,17.511140
Křivoklát,Rakovník,50.037956,13.870474
Křivsoudov,Benešov,49.633077,15.087465
Křižánky,Žďár nad Sázavou,49.687674,16.064400
Křižanov,Písek,49.398840,14.378237
Křižanov,Žďár nad Sázavou,49.388682,16.109707
Křižanovice,Vyškov,49.142428,16.939154
Křižanovice,Chrudim,49.859518,15.761796
Křižanovice u Vyškova,Vyškov,49.287758,17.040305
Křižany,Liberec,50.738580,14.901417
Křižínkov,Brno-venkov,49.325870,16.270362
Křížkový Újezdec,Praha-východ,49.930882,14.585468
Křižovatka,Cheb,50.194269,12.393172
Křoví,Žďár nad Sázavou,49.306061,16.264350
Křtěnov,Blansko,49.545085,16.419371
Křtiny,Blansko,49.297155,16.744194
Křtomil,Přerov,49.409188,17.626333
Kšely,Kolín,50.043520,14.902034
Kšice,Tachov,49.802520,12.997365
Ktiš,Prachatice,48.917082,14.132752
Ktová,Semily,50.519937,15.246847
Kublov,Beroun,49.943803,13.876779
Kubova Huť,Prachatice,48.983333,13.771924
Kubšice,Znojmo,49.000765,16.413164
Kučerov,Vyškov,49.218686,17.005432
Kučeř,Písek,49.434342,14.245724
Kudlovice,Uherské Hradiště,49.131767,17.457274
Kuchařovice,Znojmo,48.876057,16.077071
Kujavy,Nový Jičín,49.703412,17.972636
Kukle,Svitavy,49.793206,16.425709
Kuklík,Žďár nad Sázavou,49.630022,16.113247
Kuks,Trutnov,50.401587,15.888322
Kulířov,Blansko,49.379422,16.846914
Kunčice,Hradec Králové,50.217617,15.636021
Kunčice nad Labem,Trutnov,50.581962,15.619536
Kunčice pod Ondřejníkem,Frýdek-Místek,49.550798,18.261235
Kunčina,Svitavy,49.794652,16.627737
Kunčina Ves,Blansko,49.447080,16.475366
Kundratice,Žďár nad Sázavou,49.402684,16.134262
Kunějovice,Plzeň-sever,49.862066,13.237025
Kunemil,Havlíčkův Brod,49.707561,15.431616
Kunětice,Pardubice,50.070734,15.827021
Kunice,Blansko,49.478926,16.490834
Kunice,Praha-východ,49.936652,14.671607
Kuničky,Blansko,49.435026,16.681468
Kunín,Nový Jičín,49.633870,17.989756
Kunkovice,Kroměříž,49.182821,17.174357
Kunovice,Uherské Hradiště,49.045088,17.470215
Kunovice,Vsetín,49.444343,17.809991
Kuňovice,Benešov,49.658386,14.999521
Kunratice,Liberec,50.921515,15.026152
Kunratice,Děčín,50.818924,14.419980
Kunratice u Cvikova,Česká Lípa,50.768777,14.678722
Kunštát,Blansko,49.506551,16.517324
Kunvald,Ústí nad Orlicí,50.129372,16.500070
Kunžak,Jindřichův Hradec,49.121290,15.190385
Kupařovice,Brno-venkov,49.043314,16.490816
Kurdějov,Břeclav,48.957874,16.763556
Kuroslepy,Třebíč,49.154432,16.210217
Kurovice,Kroměříž,49.289235,17.515668
Kuřim,Brno-venkov,49.298618,16.531546
Kuřimany,Strakonice,49.204002,13.968229
Kuřimská Nová Ves,Brno-venkov,49.345656,16.297158
Kuřimské Jestřabí,Brno-venkov,49.346676,16.314032
Kutná Hora,Kutná Hora,49.952531,15.268754
Kutrovice,Kladno,50.261654,14.018974
Kuželov,Hodonín,48.859737,17.488933
Kvasice,Kroměříž,49.242324,17.469853
Kvasiny,Rychnov nad Kněžnou,50.212594,16.263334
Kváskovice,Strakonice,49.188506,14.003793
Kvášňovice,Klatovy,49.413124,13.642076
Květinov,Havlíčkův Brod,49.564751,15.507410
Květná,Svitavy,49.736321,16.346260
Květnice,Praha-východ,50.057363,14.684222
Květov,Písek,49.425542,14.275882
Kvíčovice,Domažlice,49.590322,13.073059
Kvilda,Prachatice,49.019358,13.579680
Kvílice,Kladno,50.258155,14.002429
Kvítkov,Česká Lípa,50.655024,14.486766
Kvítkovice,České Budějovice,48.957506,14.331260
Kyje,Jičín,50.494389,15.378090
Kyjov,Hodonín,49.009967,17.122610
Kyjov,Havlíčkův Brod,49.629564,15.623325
Kyjov,Žďár nad Sázavou,49.443544,15.881657
Kyjovice,Znojmo,48.913818,16.166617
Kyjovice,Opava,49.832445,18.042227
Kynice,Havlíčkův Brod,49.739281,15.360244
Kynšperk nad Ohří,Sokolov,50.119038,12.530388
Kyselka,Karlovy Vary,50.262803,13.000007
Kyselovice,Kroměříž,49.377252,17.402164
Kyšice,Plzeň-město,49.753353,13.486312
Kyšice,Kladno,50.091291,14.106343
Kyškovice,Litoměřice,50.448307,14.285987
Kytín,Praha-západ,49.850721,14.219156
Kytlice,Děčín,50.812746,14.535470
Labská Stráň,Děčín,50.848754,14.231709
Labské Chrčice,Pardubice,50.051519,15.410279
Labuty,Hodonín,49.046739,17.214588
Lačnov,Vsetín,49.178879,18.016608
Ladná,Břeclav,48.805496,16.872412
Lahošť,Teplice,50.618346,13.765404
Lampertice,Trutnov,50.664684,15.951068
Lančov,Znojmo,48.907159,15.767901
Lánov,Trutnov,50.620172,15.655850
Lanškroun,Ústí nad Orlicí,49.912141,16.612597
Lány,Havlíčkův Brod,49.759535,15.712996
Lány,Chrudim,49.946460,15.727244
Lány,Kladno,50.124811,13.950519
Lány u Dašic,Pardubice,50.043622,15.889187
Lanžhot,Břeclav,48.724531,16.967053
Lanžov,Trutnov,50.386918,15.760854
Lásenice,Jindřichův Hradec,49.074391,14.970283
Laškov,Prostějov,49.584113,17.002235
Lašovice,Rakovník,50.055060,13.782310
Lavičky,Žďár nad Sázavou,49.380597,15.968444
Lavičné,Svitavy,49.643678,16.462574
Láz,Třebíč,49.012392,15.785165
Láz,Příbram,49.652138,13.916712
Lazinov,Blansko,49.563913,16.523495
Lázně Bělohrad,Jičín,50.428843,15.582797
Lázně Bohdaneč,Pardubice,50.075702,15.679890
Lázně Kynžvart,Cheb,50.010693,12.624853
Lázně Libverda,Liberec,50.890241,15.190471
Lázně Toušeň,Praha-východ,50.169370,14.716112
Lazníčky,Přerov,49.545565,17.460189
Lazníky,Přerov,49.524536,17.462787
Lazsko,Příbram,49.623599,14.003954
Lažánky,Strakonice,49.391505,13.836837
Lažánky,Brno-venkov,49.279046,16.388167
Lažany,Strakonice,49.362950,13.883237
Lažany,Blansko,49.354468,16.550117
Lažany,Liberec,50.601000,15.109852
Lažiště,Prachatice,49.037660,13.927810
Lážovice,Beroun,49.858310,14.071383
Lčovice,Prachatice,49.114639,13.850712
Ledce,Brno-venkov,49.051603,16.557120
Ledce,Hradec Králové,50.223913,16.042830
Ledce,Plzeň-sever,49.821738,13.328535
Ledce,Kladno,50.196529,14.005095
Ledce,Mladá Boleslav,50.353466,15.084579
Ledčice,Mělník,50.341051,14.294576
Ledeč nad Sázavou,Havlíčkův Brod,49.695269,15.277827
Ledečko,Kutná Hora,49.849920,14.948980
Ledenice,České Budějovice,48.932311,14.618133
Lednice,Břeclav,48.800018,16.803498
Ledvice,Teplice,50.585119,13.772139
Lechotice,Kroměříž,49.273774,17.588001
Lechovice,Znojmo,48.872953,16.221921
Lejšovka,Hradec Králové,50.297761,15.942389
Lelekovice,Brno-venkov,49.291537,16.578848
Lenešice,Louny,50.375267,13.766007
Lenora,Prachatice,48.922415,13.793370
Leskovec,Vsetín,49.284384,17.998777
Leskovec nad Moravicí,Bruntál,49.905954,17.574652
Leskovice,Pelhřimov,49.430000,15.081210
Lesná,Znojmo,48.907277,15.868824
Lesná,Pelhřimov,49.518016,15.057662
Lesná,Třebíč,49.171418,15.679494
Lesná,Tachov,49.754286,12.537785
Lesní Hluboké,Brno-venkov,49.268807,16.306928
Lesní Jakubov,Třebíč,49.205878,16.243465
Lesnice,Šumperk,49.883860,16.941325
Lesonice,Znojmo,49.003355,16.310735
Lesonice,Třebíč,49.107958,15.755986
Lestkov,Tachov,49.883163,12.871116
Lesůňky,Třebíč,49.107167,15.842450
Lešany,Prostějov,49.499779,17.024171
Lešany,Benešov,49.844269,14.525051
Lešetice,Příbram,49.647301,14.021190
Leškovice,Havlíčkův Brod,49.762995,15.537109
Lešná,Vsetín,49.520653,17.930151
Leština,Šumperk,49.868883,16.927588
Leština,Ústí nad Orlicí,49.867762,16.117895
Leština u Světlé,Havlíčkův Brod,49.761453,15.397710
Leštinka,Chrudim,49.845309,15.958993
Letiny,Plzeň-jih,49.540003,13.455391
Letkov,Plzeň-město,49.730543,13.465091
Letohrad,Ústí nad Orlicí,50.036122,16.500231
Letonice,Vyškov,49.177360,16.959237
Letovice,Blansko,49.547189,16.573678
Lety,Písek,49.517034,14.087866
Lety,Praha-západ,49.921100,14.255311
Levín,Litoměřice,50.613935,14.284017
Levínská Olešnice,Semily,50.528307,15.540814
Lhánice,Třebíč,49.109192,16.223507
Lhenice,Prachatice,48.994897,14.149903
Lhota,Přerov,49.497745,17.614881
Lhota,Kladno,50.088744,14.011917
Lhota,Praha-východ,50.243309,14.656520
Lhota,Zlín,49.169435,17.602533
Lhota pod Hořičkami,Náchod,50.422788,16.003204
Lhota pod Libčany,Hradec Králové,50.172522,15.696345
Lhota pod Radčem,Rokycany,49.827464,13.710816
Lhota Rapotina,Blansko,49.466146,16.624954
Lhota u Lysic,Blansko,49.469778,16.496885
Lhota u Olešnice,Blansko,49.544909,16.390829
Lhota u Příbramě,Příbram,49.714255,13.980642
Lhota u Vsetína,Vsetín,49.304675,17.958094
Lhota-Vlasenice,Pelhřimov,49.302785,15.124820
Lhotice,Třebíč,49.019369,15.607160
Lhotka,Jihlava,49.209194,15.385751
Lhotka,Žďár nad Sázavou,49.582281,16.002978
Lhotka,Frýdek-Místek,49.597285,18.298465
Lhotka,Přerov,49.499836,17.410166
Lhotka,Beroun,49.832320,13.996335
Lhotka,Mělník,50.371468,14.548888
Lhotka nad Labem,Litoměřice,50.525685,14.047429
Lhotka u Litultovic,Opava,49.872905,17.730857
Lhotka u Radnic,Rokycany,49.890040,13.581715
Lhotky,Mladá Boleslav,50.396401,15.052956
Lhotsko,Zlín,49.212296,17.883478
Lhoty u Potštejna,Rychnov nad Kněžnou,50.055957,16.268803
Lhůta,Plzeň-město,49.701370,13.528910
Libá,Cheb,50.128275,12.230943
Libáň,Jičín,50.375516,15.216950
Libavá (vojenský újezd),Olomouc,49.723088,17.523528
Libavské Údolí,Sokolov,50.128978,12.552602
Libčany,Hradec Králové,50.191851,15.695007
Libčeves,Louny,50.452574,13.838289
Libčice nad Vltavou,Praha-západ,50.199129,14.362784
Libecina,Ústí nad Orlicí,49.882981,16.118331
Libědice,Chomutov,50.315996,13.385678
Liběchov,Mělník,50.407939,14.446855
Libějice,Tábor,49.376947,14.623952
Libějovice,Strakonice,49.114439,14.193459
Libel,Rychnov nad Kněžnou,50.155170,16.202418
